temperature_c,relative_humidity_pct,surface_pressure_hpa,wind_speed_ms,wind_direction_deg,rainfall_mm_h,cape_j_kg,cin_j_kg,lifted_index_c,precipitable_water_mm,wind_shear_0_6km_kts,k_index,total_totals_index,timestamp_utc
24.7,96.0,1005.2,2.3333333,223.0,0.0,570.5,-90.0,2.5,60.850002,13.133333,39.522224,44.18889,2024-08-12T00:00:00Z
24.900002,94.75,1005.275,2.6180556,222.5,0.0,573.5,-90.0,2.5,60.775,13.759722,39.505558,44.29329,2024-08-12T00:15:00Z
25.1,93.5,1005.35,2.9027777,222.0,0.0,576.5,-90.0,2.5,60.700005,14.386111,39.48889,44.397686,2024-08-12T00:30:00Z
25.3,92.25,1005.425,3.1875,221.5,0.0,579.5,-90.0,2.5,60.625004,15.012501,39.47222,44.502083,2024-08-12T00:45:00Z
25.5,91.0,1005.5,3.4722223,221.0,0.0,582.5,-90.0,2.5,60.550003,15.638889,39.455555,44.606483,2024-08-12T01:00:00Z
25.725,89.5,1005.5,3.4861112,227.0,0.0,724.3036,-84.3,1.6112698,60.4375,15.669445,39.430557,44.611576,2024-08-12T01:15:00Z
25.95,88.0,1005.5,3.5,233.0,0.0,866.1071,-78.6,0.7225397,60.325,15.700001,39.405556,44.61667,2024-08-12T01:30:00Z
26.175,86.5,1005.5,3.513889,239.0,0.0,1007.91064,-72.899994,-0.16619042,60.2125,15.7305565,39.380554,44.62176,2024-08-12T01:45:00Z
26.4,85.0,1005.5,3.527778,245.0,0.0,1149.7142,-67.2,-1.0549206,60.1,15.761112,39.355556,44.626854,2024-08-12T02:00:00Z
26.775,83.75,1005.55,3.4305558,245.75,0.0,1196.0,-66.45,-1.1577778,60.2875,15.547223,39.397224,44.591206,2024-08-12T02:15:00Z
27.15,82.5,1005.6,3.3333335,246.5,0.0,1242.2856,-65.7,-1.2606349,60.475,15.333334,39.43889,44.555557,2024-08-12T02:30:00Z
27.525,81.25,1005.65,3.2361112,247.25,0.0,1288.5714,-64.95,-1.363492,60.6625,15.119445,39.480553,44.51991,2024-08-12T02:45:00Z
27.9,80.0,1005.7,3.138889,248.0,0.0,1334.8572,-64.2,-1.4663492,60.85,14.905556,39.52222,44.48426,2024-08-12T03:00:00Z
28.4,78.25,1005.75,3.201389,248.75,0.0,1385.7285,-63.199997,-1.5793968,61.074997,15.043056,39.57222,44.50718,2024-08-12T03:15:00Z
28.9,76.5,1005.80005,3.263889,249.5,0.0,1436.6,-62.199997,-1.6924443,61.3,15.180555,39.622223,44.530094,2024-08-12T03:30:00Z
29.4,74.75,1005.85004,3.326389,250.25,0.0,1487.4714,-61.2,-1.8054919,61.525,15.318056,39.672222,44.55301,2024-08-12T03:45:00Z
29.9,73.0,1005.9,3.388889,251.0,0.0,1538.3428,-60.2,-1.9185395,61.75,15.455556,39.72222,44.575928,2024-08-12T04:00:00Z
30.25,72.0,1005.75,3.1944447,254.0,0.0,1569.6284,-59.5,-1.9880633,61.975,15.027779,39.77222,44.50463,2024-08-12T04:15:00Z
30.599998,71.0,1005.6,3.0,257.0,0.0,1600.9142,-58.800003,-2.0575871,62.199997,14.6,39.82222,44.433334,2024-08-12T04:30:00Z
30.949999,70.0,1005.45,2.8055556,260.0,0.0,1632.2,-58.100002,-2.127111,62.425,14.172222,39.872223,44.362038,2024-08-12T04:45:00Z
31.3,69.0,1005.3,2.6111112,263.0,0.0,1663.4856,-57.4,-2.1966348,62.649998,13.744445,39.922222,44.29074,2024-08-12T05:00:00Z
31.65,67.25,1005.125,2.4513888,268.5,0.0,1420.2393,-65.55,-1.0224761,62.649998,13.393056,39.922222,44.232178,2024-08-12T05:15:00Z
32.0,65.5,1004.94995,2.2916667,274.0,0.0,1176.9928,-73.7,0.15168262,62.65,13.041667,39.922222,44.17361,2024-08-12T05:30:00Z
32.35,63.75,1004.77496,2.1319447,279.5,0.0,933.7464,-81.85,1.3258413,62.65,12.690278,39.922222,44.115044,2024-08-12T05:45:00Z
32.7,62.0,1004.6,1.9722223,285.0,0.0,690.5,-90.0,2.5,62.65,12.338889,39.922222,44.05648,2024-08-12T06:00:00Z
32.9,61.0,1004.39996,2.0486112,294.25,0.0,693.5,-90.0,2.5,62.65,12.506945,39.922222,44.084488,2024-08-12T06:15:00Z
33.1,60.0,1004.19995,2.125,303.5,0.0,696.5,-90.0,2.5,62.65,12.675001,39.922222,44.1125,2024-08-12T06:30:00Z
33.3,59.0,1004.0,2.201389,312.75,0.0,699.5,-90.0,2.5,62.65,12.843057,39.922222,44.14051,2024-08-12T06:45:00Z
33.5,58.0,1003.8,2.277778,322.0,0.0,702.5,-90.0,2.5,62.65,13.011112,39.922222,44.168518,2024-08-12T07:00:00Z
33.6,57.75,1003.55,2.3611112,242.5,0.0,704.0,-90.0,2.5,62.725002,13.194446,39.93889,44.199074,2024-08-12T07:15:00Z
33.7,57.5,1003.3,2.4444447,163.0,0.0,705.5,-90.0,2.5,62.800003,13.377779,39.955555,44.22963,2024-08-12T07:30:00Z
33.800003,57.25,1003.05,2.527778,83.5,0.0,707.0,-90.0,2.5,62.875,13.561111,39.97222,44.260185,2024-08-12T07:45:00Z
33.9,57.0,1002.8,2.6111112,4.0,0.0,708.5,-90.0,2.5,62.95,13.744445,39.988888,44.29074,2024-08-12T08:00:00Z
33.775,57.5,1002.65,2.5625,12.5,0.0,706.625,-90.0,2.5,62.912502,13.637501,39.980553,44.27292,2024-08-12T08:15:00Z
33.65,58.0,1002.5,2.5138888,21.0,0.0,704.75,-90.0,2.5,62.875,13.530556,39.97222,44.255093,2024-08-12T08:30:00Z
33.525,58.5,1002.35,2.465278,29.5,0.0,702.875,-90.0,2.5,62.8375,13.423612,39.96389,44.237267,2024-08-12T08:45:00Z
33.4,59.0,1002.2,2.4166667,38.0,0.0,701.0,-90.0,2.5,62.800003,13.316668,39.955555,44.219444,2024-08-12T09:00:00Z
33.2,60.5,1002.05,2.4236112,48.0,0.025,698.0,-90.0,2.5,63.050003,13.331945,40.01111,44.221992,2024-08-12T09:15:00Z
33.0,62.0,1001.9,2.4305558,58.0,0.05,695.0,-90.0,2.5,63.300003,13.347223,40.066666,44.224537,2024-08-12T09:30:00Z
32.8,63.5,1001.75,2.4375002,68.0,0.075,692.0,-90.0,2.5,63.55,13.362501,40.122223,44.22708,2024-08-12T09:45:00Z
32.6,65.0,1001.6,2.4444447,78.0,0.1,689.0,-90.0,2.5,63.8,13.377779,40.177776,44.22963,2024-08-12T10:00:00Z
32.274998,67.25,1001.52496,2.6805558,85.75,0.075,948.2643,-81.85,1.2910794,63.887497,13.897223,40.19722,44.316204,2024-08-12T10:15:00Z
31.949999,69.5,1001.44995,2.916667,93.5,0.05,1207.5286,-73.7,0.082158804,63.975,14.416668,40.216667,44.40278,2024-08-12T10:30:00Z
31.625,71.75,1001.375,3.152778,101.25,0.025,1466.7928,-65.55,-1.1267618,64.06249,14.936111,40.23611,44.489353,2024-08-12T10:45:00Z
31.3,74.0,1001.3,3.388889,109.0,0.0,1726.0571,-57.4,-2.3356824,64.149994,15.455556,40.255554,44.575928,2024-08-12T11:00:00Z
30.949999,74.75,1001.35,3.3958335,112.25,0.0,1689.2429,-58.100002,-2.2538729,63.849995,15.470834,40.18889,44.578476,2024-08-12T11:15:00Z
30.599998,75.5,1001.4,3.4027781,115.5,0.0,1652.4286,-58.800003,-2.1720634,63.549995,15.486112,40.122223,44.58102,2024-08-12T11:30:00Z
30.25,76.25,1001.45,3.4097226,118.75,0.0,1615.6143,-59.5,-2.090254,63.249996,15.5013895,40.055553,44.583565,2024-08-12T11:45:00Z
29.9,77.0,1001.5,3.416667,122.0,0.0,1578.8,-60.2,-2.0084445,62.949997,15.516667,39.988888,44.586113,2024-08-12T12:00:00Z
29.7,78.5,1001.775,3.1736114,122.75,0.0,1565.5144,-60.6,-1.9789207,63.1,14.981945,40.02222,44.496994,2024-08-12T12:15:00Z
29.5,80.0,1002.05,2.9305558,123.5,0.0,1552.2286,-61.0,-1.949397,63.25,14.447224,40.055557,44.40787,2024-08-12T12:30:00Z
29.3,81.5,1002.32495,2.6875002,124.25,0.0,1538.9429,-61.4,-1.9198732,63.4,13.912501,40.08889,44.31875,2024-08-12T12:45:00Z
29.1,83.0,1002.6,2.4444447,125.0,0.0,1525.6572,-61.8,-1.8903494,63.550003,13.377779,40.122223,44.22963,2024-08-12T13:00:00Z
28.95,83.75,1002.8,2.3611112,131.0,0.0,1510.1001,-62.1,-1.8557779,63.550003,13.194446,40.122223,44.199074,2024-08-12T13:15:00Z
28.8,84.5,1003.0,2.277778,137.0,0.0,1494.5428,-62.4,-1.8212063,63.550003,13.011112,40.122223,44.168518,2024-08-12T13:30:00Z
28.65,85.25,1003.2,2.1944447,143.0,0.0,1478.9856,-62.7,-1.7866348,63.550003,12.827778,40.122223,44.137962,2024-08-12T13:45:00Z
28.5,86.0,1003.4,2.1111112,149.0,0.0,1463.4285,-63.0,-1.7520633,63.550003,12.644444,40.122223,44.107407,2024-08-12T14:00:00Z
28.4,86.5,1003.625,2.1111112,150.5,0.0,1452.2,-63.2,-1.727111,63.550003,12.644444,40.122223,44.107407,2024-08-12T14:15:00Z
28.3,87.0,1003.85,2.1111112,152.0,0.0,1440.9714,-63.4,-1.7021587,63.550003,12.644444,40.122223,44.107407,2024-08-12T14:30:00Z
28.2,87.5,1004.075,2.1111112,153.5,0.0,1429.7429,-63.6,-1.6772065,63.550003,12.644444,40.122223,44.107407,2024-08-12T14:45:00Z
28.1,88.0,1004.3,2.1111112,155.0,0.0,1418.5144,-63.8,-1.6522542,63.550003,12.644444,40.122223,44.107407,2024-08-12T15:00:00Z
28.025,88.25,1004.5,2.027778,157.25,0.0,1408.8286,-63.95,-1.6307303,63.5125,12.461111,40.11389,44.07685,2024-08-12T15:15:00Z
27.95,88.5,1004.69995,1.9444445,159.5,0.0,1399.1428,-64.1,-1.6092062,63.475,12.277779,40.105556,44.046295,2024-08-12T15:30:00Z
27.875,88.75,1004.89996,1.8611112,161.75,0.0,1389.457,-64.25,-1.5876822,63.4375,12.094445,40.09722,44.01574,2024-08-12T15:45:00Z
27.8,89.0,1005.1,1.7777779,164.0,0.0,1379.7712,-64.4,-1.5661583,63.399998,11.911112,40.08889,43.985184,2024-08-12T16:00:00Z
27.699999,89.25,1005.3,1.6805557,168.0,0.0,1365.9712,-64.6,-1.5354917,63.324997,11.697223,40.072224,43.949535,2024-08-12T16:15:00Z
27.599998,89.5,1005.5,1.5833335,172.0,0.0,1352.1713,-64.8,-1.504825,63.25,11.483334,40.055557,43.913887,2024-08-12T16:30:00Z
27.5,89.75,1005.7,1.4861112,176.0,0.0,1338.3713,-65.0,-1.4741583,63.175,11.269444,40.038887,43.878242,2024-08-12T16:45:00Z
27.4,90.0,1005.9,1.388889,180.0,0.0,1324.5713,-65.2,-1.4434917,63.1,11.055555,40.02222,43.842594,2024-08-12T17:00:00Z
27.3,90.5,1005.85004,1.3611112,184.5,0.0,1311.7141,-65.399994,-1.4149203,63.1,10.994444,40.02222,43.83241,2024-08-12T17:15:00Z
27.2,91.0,1005.80005,1.3333334,189.0,0.0,1298.857,-65.6,-1.386349,63.1,10.933333,40.02222,43.822224,2024-08-12T17:30:00Z
27.1,91.5,1005.75,1.3055556,193.5,0.0,1286.0,-65.8,-1.3577776,63.1,10.872223,40.02222,43.81204,2024-08-12T17:45:00Z
27.0,92.0,1005.7,1.2777778,198.0,0.0,1273.1428,-66.0,-1.3292062,63.1,10.811111,40.02222,43.801853,2024-08-12T18:00:00Z
26.975,92.0,1005.575,1.2847222,210.25,0.0,1269.2,-66.05,-1.3204443,63.0625,10.826389,40.013885,43.804398,2024-08-12T18:15:00Z
26.95,92.0,1005.45,1.2916667,222.5,0.0,1265.2571,-66.1,-1.3116825,63.024998,10.841667,40.005554,43.806946,2024-08-12T18:30:00Z
26.925,92.0,1005.325,1.2986112,234.75,0.0,1261.3142,-66.149994,-1.3029205,62.987495,10.856945,39.997223,43.809494,2024-08-12T18:45:00Z
26.9,92.0,1005.2,1.3055556,247.0,0.0,1257.3713,-66.2,-1.2941586,62.949997,10.872223,39.988888,43.81204,2024-08-12T19:00:00Z
26.825,92.0,1005.225,1.4861112,247.75,0.0,1245.5428,-66.35,-1.2678729,62.837498,11.269445,39.96389,43.878242,2024-08-12T19:15:00Z
26.75,92.0,1005.25,1.6666667,248.5,0.0,1233.7144,-66.5,-1.2415874,62.725,11.666667,39.93889,43.944443,2024-08-12T19:30:00Z
26.675,92.0,1005.275,1.8472223,249.25,0.0,1221.8857,-66.65,-1.2153018,62.6125,12.063889,39.913887,44.010647,2024-08-12T19:45:00Z
26.6,92.0,1005.3,2.027778,250.0,0.0,1210.0573,-66.8,-1.1890161,62.5,12.461111,39.88889,44.07685,2024-08-12T20:00:00Z
26.625,91.5,1005.225,2.2986112,251.25,0.0,1211.6858,-66.75,-1.1926352,62.3875,13.056944,39.86389,44.176155,2024-08-12T20:15:00Z
26.650002,91.0,1005.15,2.5694447,252.5,0.0,1213.3145,-66.7,-1.1962543,62.275,13.652778,39.83889,44.275463,2024-08-12T20:30:00Z
26.675001,90.5,1005.075,2.840278,253.75,0.0,1214.943,-66.65,-1.1998732,62.162502,14.248611,39.81389,44.37477,2024-08-12T20:45:00Z
26.7,90.0,1005.0,3.1111112,255.0,0.0,1216.5715,-66.6,-1.2034923,62.050003,14.844444,39.78889,44.474075,2024-08-12T21:00:00Z
26.6,89.5,1004.925,3.1458335,256.0,0.0,1199.1715,-66.8,-1.1648254,61.75,14.920834,39.72222,44.48681,2024-08-12T21:15:00Z
26.5,89.0,1004.85,3.1805556,257.0,0.0,1181.7715,-67.0,-1.1261587,61.45,14.997222,39.655556,44.49954,2024-08-12T21:30:00Z
26.4,88.5,1004.775,3.2152777,258.0,0.0,1164.3713,-67.2,-1.087492,61.15,15.07361,39.58889,44.512268,2024-08-12T21:45:00Z
26.3,88.0,1004.7,3.25,259.0,0.0,1146.9713,-67.4,-1.0488251,60.85,15.15,39.52222,44.525,2024-08-12T22:00:00Z
26.199999,87.75,1004.775,3.2638888,261.75,0.0,1007.3535,-73.05,-0.16161886,60.625,15.180555,39.47222,44.530094,2024-08-12T22:15:00Z
26.099998,87.5,1004.85,3.2777777,264.5,0.0,867.73566,-78.7,0.7255874,60.399998,15.211111,39.42222,44.535187,2024-08-12T22:30:00Z
26.0,87.25,1004.925,3.2916667,267.25,0.0,728.1178,-84.35,1.6127937,60.174995,15.241667,39.37222,44.54028,2024-08-12T22:45:00Z
25.9,87.0,1005.0,3.3055556,270.0,0.0,588.5,-90.0,2.5,59.949997,15.2722225,39.32222,44.545372,2024-08-12T23:00:00Z
25.825,87.5,1005.025,3.2708335,266.75,0.0,587.375,-90.0,2.5,59.987495,15.195833,39.330555,44.53264,2024-08-12T23:15:00Z
25.75,88.0,1005.05,3.2361112,263.5,0.0,586.25,-90.0,2.5,60.024998,15.119445,39.33889,44.51991,2024-08-12T23:30:00Z
25.675,88.5,1005.07495,3.2013888,260.25,0.0,585.125,-90.0,2.5,60.0625,15.0430565,39.34722,44.50718,2024-08-12T23:45:00Z
25.6,89.0,1005.1,3.1666667,257.0,0.0,584.0,-90.0,2.5,60.1,14.966667,39.355556,44.494446,2024-08-13T00:00:00Z
25.875,87.5,1005.19995,3.076389,259.25,0.0,734.04285,-84.15,1.592127,60.0625,14.768056,39.34722,44.46134,2024-08-13T00:15:00Z
26.150002,86.0,1005.3,2.9861112,261.5,0.0,884.08575,-78.3,0.6842539,60.025,14.569445,39.33889,44.42824,2024-08-13T00:30:00Z
26.425001,84.5,1005.4,2.8958335,263.75,0.0,1034.1287,-72.45,-0.2236192,59.9875,14.370834,39.33056,44.39514,2024-08-13T00:45:00Z
26.7,83.0,1005.5,2.8055558,266.0,0.0,1184.1715,-66.6,-1.1314923,59.95,14.172223,39.322224,44.362038,2024-08-13T01:00:00Z
26.925001,82.5,1005.7,2.7847223,265.0,0.0,1213.1001,-66.15,-1.1957779,60.1375,14.1263895,39.36389,44.3544,2024-08-13T01:15:00Z
27.150002,82.0,1005.9,2.763889,264.0,0.0,1242.0286,-65.7,-1.2600636,60.325,14.080557,39.405556,44.34676,2024-08-13T01:30:00Z
27.375,81.5,1006.1,2.7430558,263.0,0.0,1270.9572,-65.25,-1.3243494,60.5125,14.034723,39.44722,44.33912,2024-08-13T01:45:00Z
27.6,81.0,1006.3,2.7222223,262.0,0.0,1299.8857,-64.8,-1.388635,60.7,13.98889,39.488888,44.331482,2024-08-13T02:00:00Z
27.975,79.5,1006.425,2.5972223,262.0,0.0,1338.8429,-64.05,-1.4752065,60.8125,13.71389,39.51389,44.28565,2024-08-13T02:15:00Z
28.35,78.0,1006.55,2.4722223,262.0,0.0,1377.8,-63.300003,-1.5617778,60.925003,13.4388895,39.538887,44.239815,2024-08-13T02:30:00Z
28.725,76.5,1006.675,2.3472223,262.0,0.0,1416.7572,-62.55,-1.6483493,61.037502,13.163889,39.56389,44.19398,2024-08-13T02:45:00Z
29.1,75.0,1006.8,2.2222223,262.0,0.0,1455.7144,-61.8,-1.7349207,61.15,12.888889,39.58889,44.148148,2024-08-13T03:00:00Z
29.475,73.5,1006.75,2.1805556,258.25,0.0,1486.9573,-61.05,-1.8043493,61.2625,12.797222,39.61389,44.13287,2024-08-13T03:15:00Z
29.85,72.0,1006.69995,2.1388888,254.5,0.0,1518.2001,-60.3,-1.8737779,61.375,12.705556,39.63889,44.11759,2024-08-13T03:30:00Z
30.225,70.5,1006.64996,2.0972223,250.75,0.0,1549.4429,-59.55,-1.9432064,61.487503,12.61389,39.663887,44.102314,2024-08-13T03:45:00Z
30.6,69.0,1006.6,2.0555556,247.0,0.0,1580.6858,-58.8,-2.012635,61.600002,12.5222225,39.68889,44.087036,2024-08-13T04:00:00Z
30.85,67.75,1006.55,2.027778,239.0,0.0,1354.0144,-66.6,-0.88447624,61.600002,12.461111,39.68889,44.07685,2024-08-13T04:15:00Z
31.1,66.5,1006.5,2.0,231.0,0.0,1127.3429,-74.4,0.2436825,61.600002,12.400001,39.68889,44.066666,2024-08-13T04:30:00Z
31.35,65.25,1006.45,1.9722223,223.0,0.0,900.67145,-82.2,1.3718412,61.600002,12.33889,39.68889,44.05648,2024-08-13T04:45:00Z
31.6,64.0,1006.4,1.9444445,215.0,0.0,674.0,-90.0,2.5,61.600002,12.277779,39.68889,44.046295,2024-08-13T05:00:00Z
31.800001,63.25,1006.25,1.951389,210.0,0.0,677.0,-90.0,2.5,61.675003,12.2930565,39.705555,44.048843,2024-08-13T05:15:00Z
32.0,62.5,1006.1,1.9583335,205.0,0.0,680.0,-90.0,2.5,61.75,12.308334,39.72222,44.051388,2024-08-13T05:30:00Z
32.2,61.75,1005.95,1.9652779,200.0,0.0,683.0,-90.0,2.5,61.825,12.323611,39.738888,44.053932,2024-08-13T05:45:00Z
32.4,61.0,1005.8,1.9722223,195.0,0.0,686.0,-90.0,2.5,61.9,12.338889,39.755554,44.05648,2024-08-13T06:00:00Z
32.5,61.25,1005.6,2.0069447,186.5,0.0,687.5,-90.0,2.5,62.125,12.4152775,39.805553,44.069214,2024-08-13T06:15:00Z
32.6,61.5,1005.4,2.0416667,178.0,0.0,689.0,-90.0,2.5,62.35,12.491667,39.855553,44.081944,2024-08-13T06:30:00Z
32.7,61.75,1005.2,2.0763888,169.5,0.0,690.5,-90.0,2.5,62.575,12.568056,39.905556,44.094673,2024-08-13T06:45:00Z
32.8,62.0,1005.0,2.1111112,161.0,0.0,692.0,-90.0,2.5,62.8,12.644444,39.955555,44.107407,2024-08-13T07:00:00Z
32.725,62.75,1004.8,2.340278,154.75,0.025,690.875,-90.0,2.5,63.0125,13.148611,40.002777,44.191437,2024-08-13T07:15:00Z
32.65,63.5,1004.6,2.5694447,148.5,0.05,689.75,-90.0,2.5,63.225,13.652779,40.05,44.275463,2024-08-13T07:30:00Z
32.575,64.25,1004.4,2.7986112,142.25,0.075,688.625,-90.0,2.5,63.4375,14.156945,40.09722,44.35949,2024-08-13T07:45:00Z
32.5,65.0,1004.2,3.027778,136.0,0.1,687.5,-90.0,2.5,63.65,14.661112,40.144444,44.44352,2024-08-13T08:00:00Z
32.075,67.25,1004.05,3.3750002,137.5,0.1,935.0321,-82.1,1.3179842,63.6875,15.425001,40.15278,44.570835,2024-08-13T08:15:00Z
31.65,69.5,1003.9,3.7222223,139.0,0.1,1182.5642,-74.2,0.13596845,63.725,16.188889,40.16111,44.69815,2024-08-13T08:30:00Z
31.224998,71.75,1003.75,4.0694447,140.5,0.1,1430.0963,-66.3,-1.0460473,63.7625,16.952778,40.16944,44.825462,2024-08-13T08:45:00Z
30.8,74.0,1003.6,4.416667,142.0,0.1,1677.6284,-58.4,-2.228063,63.8,17.716667,40.177776,44.952778,2024-08-13T09:00:00Z
30.8,73.25,1003.425,4.340278,141.25,0.075,1665.1355,-58.4,-2.2003012,63.475,17.54861,40.105553,44.924767,2024-08-13T09:15:00Z
30.8,72.5,1003.25,4.2638893,140.5,0.05,1652.6427,-58.4,-2.1725392,63.15,17.380556,40.033333,44.89676,2024-08-13T09:30:00Z
30.8,71.75,1003.075,4.1875,139.75,0.025,1640.1499,-58.4,-2.1447775,62.825,17.212502,39.961113,44.86875,2024-08-13T09:45:00Z
30.8,71.0,1002.9,4.111111,139.0,0.0,1627.657,-58.4,-2.1170156,62.5,17.044445,39.88889,44.84074,2024-08-13T10:00:00Z
30.65,71.75,1002.825,4.0972223,139.75,0.0,1617.3713,-58.7,-2.0941586,62.5,17.01389,39.88889,44.835648,2024-08-13T10:15:00Z
30.5,72.5,1002.75,4.0833335,140.5,0.0,1607.0857,-59.0,-2.0713015,62.5,16.983334,39.88889,44.830555,2024-08-13T10:30:00Z
30.35,73.25,1002.675,4.0694447,141.25,0.0,1596.8,-59.3,-2.0484445,62.5,16.952778,39.88889,44.825462,2024-08-13T10:45:00Z
30.2,74.0,1002.6,4.055556,142.0,0.0,1586.5144,-59.6,-2.0255876,62.5,16.922222,39.88889,44.82037,2024-08-13T11:00:00Z
30.0,74.75,1002.6,4.0486116,144.0,0.0,1568.0858,-60.0,-1.9846351,62.425,16.906944,39.872223,44.817825,2024-08-13T11:15:00Z
29.8,75.5,1002.6,4.041667,146.0,0.0,1549.6572,-60.4,-1.9436827,62.35,16.891666,39.855553,44.815277,2024-08-13T11:30:00Z
29.6,76.25,1002.6,4.0347223,148.0,0.0,1531.2285,-60.8,-1.9027301,62.274998,16.87639,39.838886,44.81273,2024-08-13T11:45:00Z
29.4,77.0,1002.6,4.027778,150.0,0.0,1512.7999,-61.2,-1.8617777,62.199997,16.861113,39.82222,44.810184,2024-08-13T12:00:00Z
29.2,78.5,1002.85,3.8263893,150.0,0.0,1498.2285,-61.6,-1.8293968,62.35,16.418056,39.855553,44.736343,2024-08-13T12:15:00Z
29.0,80.0,1003.1,3.6250005,150.0,0.0,1483.6572,-62.0,-1.7970159,62.5,15.975001,39.888885,44.6625,2024-08-13T12:30:00Z
28.8,81.5,1003.35,3.4236114,150.0,0.0,1469.0858,-62.4,-1.7646351,62.65,15.531946,39.922222,44.588657,2024-08-13T12:45:00Z
28.6,83.0,1003.6,3.2222226,150.0,0.0,1454.5144,-62.8,-1.7322543,62.800003,15.08889,39.955555,44.514816,2024-08-13T13:00:00Z
28.475,83.25,1003.875,3.1597226,152.5,0.0,1438.4858,-63.05,-1.6966352,62.6875,14.951389,39.930557,44.491898,2024-08-13T13:15:00Z
28.35,83.5,1004.15,3.0972223,155.0,0.0,1422.4573,-63.3,-1.6610162,62.575,14.8138895,39.905556,44.468983,2024-08-13T13:30:00Z
28.225,83.75,1004.425,3.0347223,157.5,0.0,1406.4287,-63.55,-1.6253971,62.4625,14.67639,39.880554,44.446068,2024-08-13T13:45:00Z
28.1,84.0,1004.7,2.9722223,160.0,0.0,1390.4001,-63.8,-1.5897781,62.35,14.538889,39.855556,44.42315,2024-08-13T14:00:00Z
28.05,84.0,1004.95,2.9930558,162.25,0.0,1383.2001,-63.899998,-1.5737779,62.274998,14.5847225,39.83889,44.430786,2024-08-13T14:15:00Z
28.0,84.0,1005.2,3.013889,164.5,0.0,1376.0,-64.0,-1.5577779,62.199997,14.630556,39.82222,44.438427,2024-08-13T14:30:00Z
27.95,84.0,1005.45,3.0347223,166.75,0.0,1368.8,-64.1,-1.5417778,62.125,14.67639,39.805553,44.446068,2024-08-13T14:45:00Z
27.9,84.0,1005.7,3.0555558,169.0,0.0,1361.6,-64.2,-1.5257777,62.05,14.722223,39.788887,44.453705,2024-08-13T15:00:00Z
27.85,84.25,1005.825,2.979167,169.25,0.0,1355.9857,-64.299995,-1.5133016,62.05,14.554168,39.788887,44.425697,2024-08-13T15:15:00Z
27.8,84.5,1005.95,2.902778,169.5,0.0,1350.3715,-64.399994,-1.5008254,62.050003,14.386112,39.788887,44.397686,2024-08-13T15:30:00Z
27.75,84.75,1006.075,2.8263888,169.75,0.0,1344.7572,-64.5,-1.4883493,62.050003,14.218056,39.78889,44.369675,2024-08-13T15:45:00Z
27.7,85.0,1006.2,2.75,170.0,0.0,1339.143,-64.6,-1.4758732,62.050003,14.05,39.78889,44.341667,2024-08-13T16:00:00Z
27.675001,85.25,1006.25,2.75,170.0,0.0,1337.043,-64.65,-1.4712065,62.0875,14.05,39.797226,44.341667,2024-08-13T16:15:00Z
27.650002,85.5,1006.30005,2.75,170.0,0.0,1334.9429,-64.7,-1.4665399,62.125,14.05,39.805557,44.341667,2024-08-13T16:30:00Z
27.625,85.75,1006.35004,2.75,170.0,0.0,1332.8429,-64.75,-1.4618732,62.162502,14.05,39.81389,44.341667,2024-08-13T16:45:00Z
27.6,86.0,1006.4,2.75,170.0,0.0,1330.7429,-64.8,-1.4572065,62.2,14.05,39.822224,44.341667,2024-08-13T17:00:00Z
27.55,86.5,1006.35004,2.5208333,169.25,0.0,1326.2858,-64.9,-1.4473017,62.275,13.545834,39.83889,44.257637,2024-08-13T17:15:00Z
27.5,87.0,1006.30005,2.2916667,168.5,0.0,1321.8286,-65.0,-1.437397,62.35,13.041666,39.855556,44.17361,2024-08-13T17:30:00Z
27.45,87.5,1006.25,2.0625,167.75,0.0,1317.3715,-65.1,-1.4274921,62.425,12.537499,39.872223,44.089584,2024-08-13T17:45:00Z
27.4,88.0,1006.2,1.8333334,167.0,0.0,1312.9143,-65.2,-1.4175874,62.5,12.033333,39.88889,44.005554,2024-08-13T18:00:00Z
27.3,88.5,1006.075,1.7777779,170.25,0.0,1300.4,-65.399994,-1.3897779,62.5,11.911111,39.88889,43.985184,2024-08-13T18:15:00Z
27.2,89.0,1005.95,1.7222223,173.5,0.0,1287.8857,-65.6,-1.3619683,62.5,11.788889,39.88889,43.964813,2024-08-13T18:30:00Z
27.1,89.5,1005.825,1.6666667,176.75,0.0,1275.3715,-65.8,-1.3341588,62.5,11.666667,39.88889,43.944443,2024-08-13T18:45:00Z
27.0,90.0,1005.7,1.6111113,180.0,0.0,1262.8572,-66.0,-1.3063493,62.5,11.544445,39.88889,43.924072,2024-08-13T19:00:00Z
26.975,90.25,1005.55,1.6666667,185.5,0.0,1260.2429,-66.05,-1.3005397,62.5375,11.666667,39.897224,43.944443,2024-08-13T19:15:00Z
26.95,90.5,1005.4,1.7222223,191.0,0.0,1257.6285,-66.1,-1.2947301,62.575,11.788889,39.905556,43.964813,2024-08-13T19:30:00Z
26.925,90.75,1005.25,1.7777779,196.5,0.0,1255.0142,-66.149994,-1.2889204,62.612503,11.911111,39.913887,43.985184,2024-08-13T19:45:00Z
26.9,91.0,1005.1,1.8333334,202.0,0.0,1252.3999,-66.2,-1.2831109,62.65,12.033333,39.922222,44.005554,2024-08-13T20:00:00Z
